Value1;Labels
20.81814933922494;0
26.854913516685905;0
32.92935786370503;0
39.18782715430313;0
40.448384380780396;0
41.208585136202444;0
41.743761697979956;0
41.48870179196736;0
40.56239312451822;0
39.16492174866882;0
37.35444738035939;0
35.296047325967486;0
33.40521712050285;0
31.366621817162272;0
29.388642418444185;0
27.736825589939215;0
26.62815535832806;0
25.672402696939635;0
25.336890737424802;0
25.630888583571046;0
26.3368520609348;0
27.698866268860684;0
29.585966370946867;0
31.67032035700382;0
34.15337015163441;0
36.73049741556857;0
39.03233140327677;0
40.93026109748829;0
42.571909220923146;0
43.51822222691765;0
43.83847485507827;0
43.56934077242685;0
42.73292833313749;0
41.37233564721321;0
39.765149876421894;0
37.6216457965849;0
35.37393651886913;0
33.34194056499079;0
31.500750491211036;0
29.80863764619402;0
28.226005649370617;0
27.19241112218271;0
26.958047200134324;0
27.268973646051414;0
28.105958879003808;0
29.425306960532843;0
31.181548988840753;0
33.36139628869415;0
35.8520355116101;0
38.10427594719802;0
40.43514516274551;0
42.392877702583704;0
43.70490923359157;0
44.593813422630774;0
45.13173305050218;0
44.97637391729333;0
44.052904997539706;0
42.45846231500928;0
40.70257620008917;0
38.82246391276826;0
36.64648693781358;0
34.23366141185822;0
32.13722171961852;0
30.58077129131262;0
29.39957403481729;0
28.376390806077474;0
27.98760885423947;0
28.452547509521317;0
29.542765767957818;0
31.031691844694574;0
32.63186009869587;0
34.61810642759969;0
37.00248381480088;0
39.288381143337276;0
41.16047639611455;0
42.84441915109939;0
43.92693611406091;0
44.77894320852475;0
45.11109466747709;0
44.95639309130429;0
43.83126550346292;0
42.559474538068564;0
40.962346920831735;0
39.04763013910127;0
36.610941430736474;0
34.25843893089317;0
31.91256312481428;0
30.286689977657147;0
28.944870645386374;0
28.04993175577766;0
27.463134207366448;0
28.0704256565904;0
28.906283250144313;0
30.050186316377165;0
31.678035105780666;0
33.67465781231015;0
35.74613652359251;0
38.151052828364165;0
40.130155365107605;0
42.02526158723898;0
43.471098496594955;0
44.427257416180154;0
44.522676639383526;0
44.315932426525585;0
43.22832796977439;0
41.68849374284435;0
39.59602891997508;0
37.446715452078124;0
35.29435360446423;0
33.195712751046436;0
30.92860436003799;0
29.219527310369752;0
27.821019926412465;0
27.18843328402547;0
27.120484548781953;0
27.302829823621643;0
27.735046381445205;0
28.932112700514672;0
30.623977679871746;0
32.54340884713048;0
34.76583001565076;0
36.762286574145946;0
38.76998680118032;0
40.859897976452494;0
42.14139423674577;0
43.11872838287826;0
43.302935014482955;0
42.657263091701324;0
41.57122524333083;0
39.95129217447982;0
37.81167351768139;0
35.59345227498546;0
33.07051825152786;0
30.840134787262095;0
28.578892990428056;0
26.83810981058943;0
25.337629279423375;0
24.44567579091096;0
24.286684615344633;0
24.44633936600064;0
25.18793732670013;0
26.816193472026278;0
28.442908603382143;0
30.596250291830096;0
32.96688807037143;0
35.12608464909473;0
37.17715800432839;0
39.052174264667585;0
40.16408974953548;0
41.120896693192904;0
41.33289234044759;0
40.71649344344468;0
39.6724965523196;0
38.12477898047247;0
35.91572650895389;0
33.71694333615645;0
31.428755239703275;0
29.097986879172545;0
27.10093000532469;0
25.312027283828115;0
24.073483034330774;0
23.41857842479431;0
22.9814565260327;0
22.946511253992917;0
23.75816604961393;0
24.768488254963387;0
26.595017897003164;0
28.50866844335377;0
30.739618213044686;0
33.20339950919427;0
35.2587813548156;0
36.86830982414074;0
38.35047482253375;0
38.92938857280731;0
39.20607838418449;0
38.65401512353458;0
37.7107217871393;0
36.42804123115014;0
34.71025745439461;0
32.46422676690657;0
30.296172872582847;0
27.857311605249897;0
25.70685211469791;0
23.645567204222534;0
22.342714803742332;0
21.64435848661347;0
21.453109184984168;0
21.615263194494144;0
22.51354286652301;0
24.148490686428033;0
25.963791013392242;0
27.847114045852297;0
29.596921155800718;0
31.702796052611138;0
33.75859400005638;0
35.62546116503024;0
36.890037295545156;0
37.7680165013925;0
37.88532141011567;0
37.90527463892442;0
36.981770045468814;0
35.387412265405864;0
33.412741259172215;0
31.187828780082103;0
28.877112085750834;0
26.74589153198387;0
24.281964214282247;0
22.40507912541472;0
21.32482485369389;0
20.37537001220948;0
20.17633214991315;0
20.488832431405854;0
21.27177929105376;0
22.69187298309602;0
24.76377965750621;0
26.730342964757813;0
29.093176679802195;0
31.05545828087386;0
33.09082944449055;0
34.86452820438656;0
35.98738609393782;0
36.720066048214264;0
36.938385954552686;0
36.56112904281247;0
35.85386971115738;0
34.736481474936944;0
33.1931350064451;0
31.184464008893602;0
28.95077427820206;0
26.854935590915755;0
24.991776519367832;0
23.078093331858884;0
21.476300466715095;0
20.446016207598543;0
20.377172697787998;0
20.66329572125367;0
21.587589867238183;0
22.620977056145968;0
24.583498871131447;0
26.99331918503014;0
29.176071141919163;0
31.626995444249825;0
33.9562350791447;0
35.760993794526186;0
37.5232107193659;0
38.34034808892364;0
38.5342263539895;0
38.38878148663452;0
37.506140509653235;0
36.02558367171447;0
34.32215368877523;0
32.146104097792865;0
30.177181092918527;0
27.771384405860488;0
25.98436164644102;0
24.173535628978527;0
22.921437663934682;0
21.90616686159408;0
21.698639068453513;0
22.137493183615153;0
23.208877145434414;0
24.477469149983108;0
26.306098175717118;0
28.419811163572863;0
30.98693474444586;0
33.41173511980309;0
35.393229850525785;0
36.9537205406204;0
38.452918463024936;0
39.774287331532165;0
40.21901490504956;0
39.885339272192276;0
39.11704883618633;0
38.016570791598355;0
36.62656034932784;0
34.38051688126278;0
32.01369198412238;0
29.989745377553852;0
28.062266670543124;0
26.411552179469968;0
24.851122851470087;0
23.870566775468347;0
23.931926363316002;0
24.101544972589643;0
24.830682501269543;0
26.34867152125684;0
28.167054402306032;0
30.58062762619342;0
33.028420380067196;0
35.12393847441267;0
37.687694206188716;0
39.468758227811094;0
40.90063194847367;0
41.95574416377096;0
42.232824382905555;0
42.07937558802438;0
41.37183344905211;0
39.955792156625954;0
38.494221845774696;0
36.57365844196538;0
34.126552473857416;0
32.063918946796335;0
29.97970365465648;0
28.54497437656184;0
27.026656160584192;0
26.111426451879183;0
25.762390427512802;0
26.385212130741284;0
27.26750503188747;0
28.724614398215927;0
30.363624428893154;0
32.756433759843496;0
34.95810174072959;0
37.27805319954284;0
39.29841600650938;0
41.14956473577105;0
42.73749059665103;0
43.53762049161002;0
43.745533401657;0
43.810398566919346;0
42.76788580558953;0
41.41057987011494;0
39.66150888975484;0
37.72165311504415;0
35.72420874329117;0
33.69710425476159;0
31.38180479298392;0
29.921924800806885;0
28.497304902937117;0
27.65353042964724;0
27.3202581741138;0
27.51861116623305;0
28.50589997079871;0
30.0005684038206;0
31.687451014181754;0
34.072050947148476;0
36.59418426486805;0
38.89243293923475;0
41.16999321565663;0
42.83714968713463;0
44.39735379608245;0
45.346710381848325;0
45.52268306939904;0
45.103667433059265;0
44.20662300561298;0
42.8423203618494;0
41.286482677902995;0
38.98322412580322;0
36.95917150823638;0
34.637294237768444;0
32.381892007482506;0
30.64600038788759;0
29.361348064045455;0
28.24790244354967;0
28.16264104272631;0
28.26996299076535;0
29.315326670678942;0
30.940464400716145;0
32.7511675364323;0
34.499114309228275;0
36.93992138368494;0
39.26583496081088;0
41.64320913357717;0
43.46093226707636;0
44.72055519041563;0
45.62424113266493;0
46.10366687805672;0
45.724890823113896;0
44.70760262239998;0
43.30996671937944;0
41.530951328044054;0
39.42113727815934;0
37.10261555865881;0
34.97837107776051;0
32.84760305982866;0
31.073354675766318;0
29.40946517211086;0
28.554940280629786;0
28.140453018282113;0
28.471864345447578;0
29.085962306584992;0
30.373119328963167;0
32.0065853894818;0
34.289056246739904;0
36.50696694625219;0
39.10065133020211;0
40.7964083919084;0
42.66853555724299;0
43.9920981158434;0
44.91877870712645;0
44.857891042153184;0
44.497775535558034;0
43.24144984382527;0
42.03100285502189;0
39.98859989067228;0
37.89292640905924;0
35.65889467835947;0
33.42136366560344;0
31.119978152357113;0
29.14245805372502;0
27.8131487042944;0
27.094466999506086;0
26.82003637250831;0
26.98976765582438;0
27.97292710349432;0
29.332440440607197;0
31.23364837662724;0
33.34635724822679;0
35.47899070292548;0
37.68367425154246;0
39.729070054371775;0
41.429983587691574;0
42.56806613575381;0
43.349082299113256;0
43.26126133905419;0
42.95671108775741;0
41.959653245871316;0
40.368041076260255;0
38.30168557376921;0
36.37001590057547;0
33.95836256140269;0
31.562281642732767;0
29.422153675746156;0
27.63642778330046;0
26.270095773272935;0
25.616003986824783;0
25.07253888040122;0
25.437606358640906;0
26.423987934306542;0
27.570320713454656;0
29.121950984751617;0
30.916464116971703;0
32.92637451644174;0
35.1838390261804;0
37.01163166533417;0
38.753024705698635;0
39.971733379169805;0
40.82105063990158;0
41.24790056180021;0
40.8279886831311;0
39.86083818596631;0
38.35912939629106;0
36.57079253552151;0
34.588189842223386;0
32.09292161148668;0
29.488376288808368;0
27.237327570760943;0
25.253475387725327;0
23.908724403649973;0
23.004466543382875;0
22.792003641089053;0
23.278282304327096;0
24.23392449075196;0
25.533595360619664;0
27.411659848814626;0
29.479304413342703;0
31.320360623737027;0
33.127588179952774;0
34.81599718992534;0
36.72395759656193;0
37.988392227180874;0
38.56855587235574;0
38.730597194329285;0
38.61664915781524;0
37.69154785379903;0
36.51014597381673;0
34.449257984469234;0
32.64360477306245;0
30.30868323546333;0
28.00645527600688;0
25.822273478249567;0
24.096240969370594;0
22.47511944240933;0
21.74047650819916;0
21.115510374782218;0
21.73306655949272;0
22.710537159845003;0
23.935484880336496;0
25.841599426876577;0
28.25344776938354;0
30.41656911126227;0
32.79630006527708;0
34.79692412636435;0
36.577676443099335;0
37.95324683340079;0
38.7275794299305;0
38.89221019091264;0
38.441436518186386;0
37.4615833007696;0
36.05496171513647;0
34.278800098491416;0
32.04644461160599;0
29.63187465176524;0
27.03115825551346;0
24.78811373490859;0
22.9932971606775;0
21.592299692793894;0
20.652406980753142;0
20.55233584347929;0
20.990144345685195;0
21.96609002004577;0
23.641916308081157;0
25.332095039866083;0
27.407430571605776;0
29.45034431082912;0
31.64406231022611;0
33.64124232547574;0
35.3248813534093;0
36.57390049874346;0
37.26510174681238;0
37.67694080062484;0
37.16153253724135;0
36.327859387639855;0
34.97188631110157;0
33.58182102626106;0
31.462823441712825;0
29.59078276058803;0
27.35847768298316;0
25.5654855677074;0
23.83251355288778;0
22.403986538110274;0
21.216736116803578;0
21.020073882584388;0
21.27321361851964;0
21.836112511260055;0
23.353079846663288;0
25.23521113349559;0
27.65278605855607;0
29.747916537691694;0
31.878306059022332;0
34.11326443444055;0
36.00981383107531;0
37.58299598626301;0
38.392364560437294;0
38.684571771996346;0
38.715865586018296;0
38.09727773891349;0
36.54096282092061;0
35.1060857902537;0
32.90818332496997;0
30.692997091585898;0
28.39291797262928;0
26.47857305580729;0
24.84770045000279;0
23.617174196229218;0
22.615133268749247;0
22.19813909951864;0
22.77999522883581;0
23.64303455037695;0
24.970125111644418;0
26.758936129821056;0
28.927416416889894;0
31.272487768864277;0
33.896055053313226;0
36.019804052684755;0
37.9340342829018;0
39.505575590514766;0
40.3177458809022;0
40.86932838434062;0
40.602649576477745;0
39.50546390290634;0
38.11777912708046;0
36.31470682952404;0
34.161308748461074;0
32.098819927380276;0
29.795092602129287;0
27.699178801608966;0
26.249975665295196;0
24.80690703113631;0
24.054373191196593;0
24.005465816818617;0
24.6225779758831;0
25.646343127358882;0
27.150466235562803;0
28.963063127517508;0
31.30045374863306;0
33.733090618289616;0
36.03692798282581;0
38.04324671792773;0
39.84943911288052;0
41.157789115802416;0
41.9866286597353;0
42.213956253707266;0
41.96791882490531;0
41.305558106686846;0
39.87065045663698;0
38.1512819039954;0
36.386925791686394;0
34.371822322519044;0
32.23746944918051;0
30.00627188032051;0
28.23654049713966;0
27.04904367380438;0
26.105320735966824;0
25.93465989251035;0
26.221779670024123;0
27.32846246317897;0
29.072890449052952;0
30.887974444353823;0
33.14371852722526;0
35.75829339974041;0
38.08223285692751;0
40.44659628904479;0
42.01597740405914;0
43.41381471886786;0
44.417736753995726;0
44.61355208961661;0
44.14706533599709;0
43.25386599310308;0
41.712176915536695;0
40.11403914955631;0
38.089562964741106;0
35.77231161909642;0
33.69129630706408;0
31.733194988702124;0
29.90357905232773;0
28.643153469547105;0
27.931795657845882;0
27.74312690752199;0
27.83111133447293;0
28.866065320014698;0
30.146818850006948;0
32.18609742752389;0
34.31306388974946;0
36.50525999410979;0
38.66197085470926;0
40.97460787955282;0
42.69196683047762;0
44.26073876075873;0
45.16376841704648;0
45.501107604557006;0
45.28136967507696;0
44.50486942316854;0
43.31854845440421;0
41.590128384573475;0
39.67873694892428;0
37.319952012874;0
35.12799904377329;0
33.08133350218975;0
31.24082442430226;0
29.634525044696527;0
28.566804088367864;0
28.307617875069194;0
28.940148374412264;0
29.751680241187277;0
31.440410369722787;0
33.20422740332867;0
35.233947243197456;0
37.7771531321699;0
39.92043855186735;0
41.82708313542967;0
43.53910040692513;0
44.822923781752245;0
45.98229856571313;0
46.469496635813854;0
45.9796327913059;0
45.05766708890707;0
43.73021059937634;0
42.11262286342648;0
39.65743644058977;0
37.29295685280103;0
35.28304697077732;0
33.1384438932781;0
31.421614108075072;0
30.127032309793492;0
29.16612476940323;0
28.846655517254508;0
28.818343946531666;0
29.36452229346039;0
30.747846870365294;0
32.20579242446148;0
33.93151393760162;0
36.09341463166062;0
38.49596121500596;0
40.47982883557508;0
42.2884408541472;0
43.72096005426727;0
44.85045702681916;0
45.08430007327342;0
44.82729680136015;0
43.85084457452182;0
42.58738776472574;0
40.73045512570261;0
38.49001695801298;0
36.20633203475707;0
34.06320300488751;0
31.821542219112175;0
29.888935017644442;0
28.539980031512567;0
27.560855918922286;0
27.351777928615626;0
27.27843381622577;0
28.086021139160646;0
29.249423201742957;0
31.004146604755128;0
32.952833642671266;0
35.22134440787314;0
37.28262872485147;0
39.62470313947479;0
41.46883764455722;0
42.864235849092495;0
43.56041841012965;0
44.003260382430994;0
43.626543075789655;0
42.629851856562944;0
40.823824327563656;0
38.603461806228424;0
36.40019016408391;0
34.35476444760984;0
31.826615064041615;0
29.90163710317787;0
28.04975105615656;0
26.631924274524913;0
25.90117745820848;0
25.73105064663512;0
25.737751627338042;0
26.785579549760257;0
27.839357796696426;0
29.637138902956234;0
31.925209134933898;0
33.86200791029284;0
36.04453190804014;0
38.227006756566986;0
39.60793462652341;0
40.79248810809124;0
41.54704876112262;0
41.52572081543276;0
41.22352541324928;0
40.15657511600946;0
38.7508258814881;0
37.275148779884105;0
35.23746914627751;0
32.871226931965616;0
30.742677597364874;0
28.802036267975467;0
26.965182642052387;0
25.46663702528523;0
24.236825223013206;0
23.9088767877674;0
24.06385203207097;0
25.01290143901486;0
26.09516902408996;0
27.616198593897302;0
29.52683081785084;0
31.816863468465982;0
33.99967770147913;0
36.07426116652409;0
37.649160920463494;0
38.95700959213528;0
39.80709464565297;0
40.055733394220645;0
39.43891489448096;0
38.39948620150862;0
37.22495439836181;0
35.3361852024701;0
33.337798264481826;0
31.114442432062113;0
28.78352037285978;0
26.969210990091717;0
25.130696418043847;0
23.44042841828049;0
22.534601506896433;0
22.183695155096345;0
22.584897484221706;0
23.395081880797747;0
24.52790437760186;0
26.471749925651437;0
28.462784394193516;0
30.706073482946756;0
32.87831189811665;0
34.809118104028954;0
36.65353720704829;0
37.887593595408205;0
38.569654759520546;0
38.7083194024278;0
38.038233408665846;0
37.097528487429194;0
35.634476295053936;0
33.71958022049117;0
31.683526829221236;0
29.229728229841793;0
27.121138305544793;0
25.330587276879907;0
23.595896228934294;0
22.24891405231832;0
21.385221852981893;0
21.179154451851417;0
21.567158346774782;0
22.23048059495714;0
23.510664645950563;0
25.23212624110342;0
27.379317001965624;0
29.573848073908664;0
31.685688098479403;0
33.76149862851624;0
35.788423574274645;0
37.156349905016135;0
38.14024824061785;0
